ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
37,2026,1,2026,1,2026_01_DEN,DEN,KC,00-0034348,Courtland Sutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Courtland Sutton,WR,DEN,KC,,,,0.0,,,,,,,,,,True,WR,14.0,ACT,Courtland Sutton,Courtland,Sutton,1995-10-10,76.0,216.0,SMU,00-0034348,3128429,b55ae5ba-593f-4560-9cab-14e10698e01d,31010.0,12586,48164,SuttCo00,19800,5045,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",,REG,A01,Courtland,SUT333526,46109,32005355-5433-3526-b2bf-88d6b83781c0,2018.0,2018.0,DEN,40.0,ACT,1.0,0.0,0.0,0.0,0.0,KC,-2.5,42.5,away,20.0,1,1,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389726295385748,0.8389726295385748,9.313133732099025e-08,0.2121464717657606,0.1728940827018109,0.1312525099838203,0.1640718239128189,0.0,0.4207600841973181,0.2121464717657606,0.0494431000022787,0.2541835940645257,0.3956956958202921,0.2539752761870824,0.0,9.62357152316898e-08,0.6571464664784431,DEN,0,65,2018.0,2018.0,2.0,40.0,SMU,0,0.0338952704393647,0.4300127768076609,0.5762482185856799,55.70101136984081,-0.0495897994849283,0.4207667870670665,0.1981142121767121,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3508931801306091,REC,79.20011369407095,0.3508931801306091,0.3508931801306091,courtlandsutton,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3503730648118908,0.1560728055328167,0.2121464717657606,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
38,2026,1,2026,1,2026_01_GB,GB,MIN,00-0035700,Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Josh Jacobs,RB,GB,MIN,,,,0.0,,,,,,,,,,True,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220.0,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856.0,13582,45953,JacoJo01,20824,5850,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drtobqw2mk7yw3edjgwo",,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019.0,2019.0,OAK,24.0,ACT,1.0,0.0,0.0,0.0,0.0,MIN,1.5,44.5,away,23.0,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135174516425002,0.5135174516425002,0.5005492642390506,0.0841276166596691,0.4040082481876847,0.4693040383696094,0.3899664749951247,0.5038950190256325,0.1129509101800575,0.0841276166596691,-0.2043293194606955,0.1639563715011655,-0.0163902833696737,0.1939585333771777,0.0,0.5517303575993769,0.6674246753158624,GB,0,32,2019.0,2019.0,1.0,24.0,Alabama,0,0.1000823907456417,0.4669120505808888,0.4141731677335393,61.18308997082907,-0.12210966855129,0.4018284373299097,0.1435871318224259,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.34909619890192,RB,79.52387727244965,0.34909619890192,0.34909619890192,joshjacobs,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.3660647775137399,0.421092920517473,0.5005492642390506,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
39,2026,1,2026,1,2026_01_NYJ,NYJ,TEN,00-0037740,Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Garrett Wilson,WR,NYJ,TEN,,,,0.0,,,,,,,,,,True,WR,5.0,ACT,Garrett Wilson,Garrett,Wilson,2000-07-22,72.0,183.0,Ohio State,00-0037740,4569618,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,33965.0,15829,97405,WilsGa00,23122,8146,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",,REG,A01,Garrett,WIL691962,54475,32005749-4c69-1962-4085-d9c826d8709c,2022.0,2022.0,NYJ,10.0,ACT,1.0,0.0,0.0,0.0,0.0,TEN,-3.0,39.5,away,18.25,1,1,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557672405435546,0.8557672405435546,0.0024238249397935,0.3116382638226741,0.0839202068923377,0.0714902547905733,0.0245448301145564,0.0,0.1945613402376163,0.3116382638226741,-0.2236410211146716,0.3999234533475859,0.5499566028129752,0.1544970024862315,0.0,0.0024571342600418,0.7082790327943688,NYJ,0,58,2022.0,2022.0,1.0,10.0,Ohio State,0,-0.1443447747860687,0.3959664055151167,0.505426585349859,59.44083862610698,0.0832505079756987,0.4415397353153085,0.2762931942498506,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3469185326317281,REC,80.8107895330226,0.3469185326317281,0.3469185326317281,garrettwilson,2026-07-14,,,,2026_01_NYJ_TEN,2026-09-13 17:00:00+00:00,0.3899431097686741,0.0599850972658224,0.3116382638226741,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
40,2026,1,2026,1,2026_01_PHI,PHI,WAS,00-0036912,DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,DeVonta Smith,WR,PHI,WAS,,,,0.0,,,,,,,,,,True,WR,6.0,ACT,DeVonta Smith,DeVonta,Smith,1998-11-14,72.0,170.0,Alabama,00-0036912,4241478,3555d07e-57ae-43de-97d5-b1b5bf055f17,33398.0,15406,61100,SmitDe07,21687,7525,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm",,REG,A01,DeVonta,SMI206016,53439,3200534d-4920-6016-573c-fcc767bafc4d,2021.0,2021.0,PHI,10.0,ACT,1.0,0.0,0.0,0.0,0.0,WAS,5.5,46.5,home,26.0,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472929503060264,0.7472929503060264,0.0001407791034246,0.2267796550494453,0.0653950767471064,0.0343212826564233,0.0357164849250116,0.0,0.265504514992878,0.2267796550494453,0.4993516873734424,0.3735014111974621,0.3161624069589273,0.150808132099955,0.0,0.0001516082652265,0.6551724137931033,PHI,0,63,2021.0,2021.0,1.0,10.0,Alabama,0,0.0144393225406947,0.4221157942387259,0.3971681655118187,59.93908963740439,0.1298492124568752,0.4699278290816901,0.2268246974903321,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3428041813690573,REC,79.13793103448275,0.3428041813690573,0.3428041813690573,devontasmith,2026-07-14,,,,2026_01_WAS_PHI,2026-09-13 20:25:00+00:00,0.3247377948196321,0.0451442814428471,0.2267796550494453,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
41,2026,1,2026,1,2026_01_ARI,ARI,LAC,00-0037744,Trey McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Trey McBride,TE,ARI,LAC,,,,0.0,,,,,,,,,,True,TE,85.0,ACT,Trey McBride,Trey,McBride,1999-11-22,76.0,245.0,Colorado State,00-0037744,4361307,734d54cc-c869-4e2f-a60f-c59c493f5110,34010.0,15902,75916,McBrTr01,23251,8130,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac",,REG,A01,Trey,MCB743360,54520,32004d43-4274-3360-cc50-43990383247d,2022.0,2022.0,ARI,55.0,ACT,1.0,0.0,0.0,0.0,0.0,LAC,-11.5,45.5,away,17.0,1,1,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257240978962392,0.9257240978962392,6.148420683233771e-05,0.2861814513607189,0.2874115827718886,0.109035675717784,0.0787936716933021,0.0010452315161497,0.4024536213713877,0.2861814513607189,0.3259098116693847,0.3092426646359666,0.240838271935208,0.3704621663570117,0.0,6.148420683233771e-05,0.7843575882342892,ARI,0,66,2022.0,2022.0,2.0,55.0,Colorado State,0,-0.0135769759853098,0.4283557327668164,0.7136481982070217,55.929721055298025,-0.0919806691257672,0.4066074334009198,0.1355490914314443,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3411937994908748,REC,83.2072640293801,0.3411937994908748,0.3411937994908748,treymcbride,2026-07-14,,,,2026_01_ARI_LAC,2026-09-13 20:25:00+00:00,0.4039890111545968,0.1584136433943249,0.2861814513607189,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
42,2026,1,2026,1,2026_01_KC,KC,DEN,00-0030506,Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Travis Kelce,TE,KC,DEN,,,,0.0,,,,,,,,,,True,TE,87.0,ACT,Travis Kelce,Travis,Kelce,1989-10-05,77.0,260.0,Cincinnati,00-0030506,15847,c3859e06-5f23-4302-a71b-04820a899d5f,26686.0,8783,7844,KelcTr00,15048,1466,13.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebc5j60djpinc9elvlc5",,REG,A01,Travis,KEL012458,40011,32004b45-4c01-2458-b7b6-3a14cdb414dd,2013.0,2013.0,KC,63.0,ACT,1.0,0.0,0.0,0.0,0.0,DEN,2.5,42.5,home,22.5,1,1,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575473741712476,0.8575473741712476,0.0013955571651591,0.2187224606578557,0.0640753538960541,0.048231109867079,0.0435516785120085,0.0142114076844278,0.0597484462231335,0.2187224606578557,0.1277470337069086,0.2538342911261578,0.2408449586120548,0.1650438923991198,0.0,0.0015473030556194,0.7519653836967987,KC,0,65,2013.0,2013.0,3.0,63.0,Cincinnati,0,0.0159409204952923,0.4317488860791273,0.5379941137294079,58.1381058014905,-0.103719515138654,0.3591370441366072,0.1342985360013223,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3396703295825533,REC,82.18690958644915,0.3396703295825533,0.3396703295825533,traviskelce,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3592217973314208,0.0519527140917139,0.2187224606578557,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
43,2026,1,2026,1,2026_01_CAR,CAR,CHI,00-0040124,Tetairoa McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Tetairoa McMillan,WR,CAR,CHI,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,Tetairoa McMillan,Tetairoa,McMillan,2003-04-05,77.0,212.0,Arizona,00-0040124,4685472,874de000-586c-4999-ac12-02766563e200,,18547,158735,McMiTe00,26054,12526,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",,REG,A01,Tetairoa,MCM514957,58210,32004d43-4d51-4957-830f-234e646a998f,2025.0,2025.0,CAR,8.0,ACT,1.0,0.0,0.0,0.0,0.0,CHI,-2.5,44.5,home,21.0,1,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579547374643233,0.8579547374643233,0.0,0.2394560013499138,0.0669133228789454,0.0523310045222437,0.0397221020296602,0.0,0.2032488140424885,0.2394560013499138,0.1089066142237813,0.2765205815443506,0.5577756080720554,0.1244856620567162,0.0,0.0,0.6796227589829592,CAR,0,17,2025.0,2025.0,1.0,8.0,Arizona,0,-0.0588688704339086,0.4215693668812926,0.4580493959010583,60.38766010921753,0.0066829793099748,0.460227300820919,0.2329449961802903,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3353207234686589,REC,79.9081169079632,0.3353207234686589,0.3353207234686589,tetairoamcmillan,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3658035796047457,0.0529888098102831,0.2394560013499138,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
44,2026,1,2026,1,2026_01_LA,LA,SF,00-0031381,Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Davante Adams,WR,LA,SF,,,,0.0,,,,,,,,,,True,WR,17.0,ACT,Davante Adams,Davante,Adams,1992-12-24,73.0,215.0,Fresno State,00-0031381,16800,e7d6ae25-bf15-4660-8b37-c37716551de3,27581.0,9455,8688,AdamDa01,16470,2133,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",,REG,A01,Davante,ADA218591,41282,32004144-4121-8591-4d26-4c0ac739af41,2014.0,2014.0,GB,53.0,ACT,2.0,0.0,0.0,0.0,0.0,SF,3.0,48.5,home,25.75,1,1,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666630347611241,0.6666630347611241,1.3729333018000891e-06,0.2424430992704341,0.2075408892443325,0.2675611194113926,0.2690556675422759,0.0,0.571760026816596,0.2424430992704341,0.3042556866039166,0.3823604291439529,0.352288365733105,0.3430993519147781,0.0,1.424175197049767e-06,0.7931344596688933,LA,0,14,2014.0,2014.0,2.0,53.0,Fresno State,0,0.1106104212015036,0.5024078865731981,0.5830131469837353,56.70908765919512,0.053136262859068,0.4778033073800487,0.1939605329311211,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3330421225216787,REC,83.48373547957013,0.3330421225216787,0.3330421225216787,davanteadams,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.3030358356549533,0.248052558732667,0.2424430992704341,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
45,2026,1,2026,1,2026_01_KC,KC,DEN,00-0039067,Rashee Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Rashee Rice,WR,KC,DEN,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,Rashee Rice,Rashee,Rice,2000-04-22,73.0,203.0,SMU,00-0039067,4428331,cbd73c09-da07-48b0-a0d6-f248dfa631b6,40084.0,16963,97605,RiceRa01,24120,10229,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",,REG,A01,Rashee,RIC152916,55920,32005249-4315-2916-ce74-9a69e469f940,2023.0,2023.0,KC,55.0,ACT,1.0,0.0,0.0,0.0,0.0,DEN,2.5,42.5,home,22.5,1,1,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354417425398982,0.7354417425398982,0.0167485341355971,0.2822308553303,0.1764047483841251,0.2514302202036207,0.2088615262992193,0.0729753161009893,0.1701832724075268,0.2822308553303,0.1335168018499785,0.3781874143404952,0.1657676558902199,0.2979066081273865,0.0,0.0184949311743491,0.8264215224576883,KC,0,28,2023.0,2023.0,2.0,55.0,SMU,0,0.0159409204952923,0.4317488860791273,0.5379941137294079,58.1381058014905,-0.103719515138654,0.3591370441366072,0.1342985360013223,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3306992100765333,REC,84.53227795741718,0.3306992100765333,0.3306992100765333,rasheerice,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3448070440019318,0.2122321649623217,0.2822308553303,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
46,2026,1,2026,1,2026_01_NYG,NYG,DAL,00-0035535,Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Darius Slayton,WR,NYG,DAL,,,,0.0,,,,,,,,,,True,WR,18.0,ACT,Darius Slayton,Darius,Slayton,1997-01-12,73.0,190.0,Auburn,00-0035535,3916945,82ed30a5-54a8-4ed0-b040-99c3a78fb055,32003.0,13522,25578,SlayDa01,20943,6149,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjkvaekv40jn72d0b3q",,REG,A01,Darius,SLA500077,47954,3200534c-4150-0077-315f-47cff2877b23,2019.0,2019.0,NYG,171.0,ACT,2.0,0.0,0.0,0.0,0.0,DAL,-2.5,48.5,home,23.0,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120235620226101,0.8120235620226101,0.0008997896632399,0.1744046393491661,0.1385833013611782,0.1717521140814443,0.159414333935243,0.0,0.2044743347925459,0.1744046393491661,0.4506609352979507,0.2130750050919527,0.2619464133568366,0.2026699630708689,0.0,0.0009042852826642,0.5896599430506837,NYG,0,63,2019.0,2019.0,5.0,171.0,Auburn,0,0.001880350513183,0.4156138721844364,0.5103215412038942,55.91349690390224,0.1574553368990721,0.476239741998063,0.2297470503352856,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.330245280333752,REC,77.07428820609653,0.330245280333752,0.330245280333752,dariusslayton,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3291093303450054,0.1565832497926218,0.1744046393491661,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
47,2026,1,2026,1,2026_01_HOU,HOU,BUF,00-0036554,Nico Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Nico Collins,WR,HOU,BUF,,,,0.0,,,,,,,,,,True,WR,12.0,ACT,Nico Collins,Nico,Collins,1999-03-19,76.0,222.0,Michigan,00-0036554,4258173,bd56a50c-5fae-4ee2-8363-f74ae07b6887,33477.0,15200,61441,CollNi00,21756,7569,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic",,REG,A01,Nico,COL654119,53518,3200434f-4c65-4119-2a51-095ba724d414,2021.0,2021.0,HOU,89.0,ACT,1.0,0.0,0.0,0.0,0.0,BUF,-1.5,45.5,home,22.0,1,1,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482855127299859,0.7482855127299859,0.0032364484896199,0.2282131468473051,0.0839676612315061,0.0782353046504082,0.0962392278827629,0.0,0.2034300415576985,0.2282131468473051,0.7021606721584337,0.3099682040096849,0.3601060558636539,0.1965726215785766,0.0,0.0032930795780699,0.7038323448457714,HOU,0,52,2021.0,2021.0,3.0,89.0,Michigan,0,-0.0258335660522401,0.4058058310223597,0.5161423543776484,55.71418785426073,-0.0222551628687332,0.4186932774131993,0.1974293680176033,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3298970827583476,REC,80.67071886264179,0.3298970827583476,0.3298970827583476,nicocollins,2026-07-14,,,,2026_01_BUF_HOU,2026-09-13 17:00:00+00:00,0.3265783693556369,0.0861473979215591,0.2282131468473051,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
48,2026,1,2026,1,2026_01_LV,LV,MIA,00-0039338,Brock Bowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Brock Bowers,TE,LV,MIA,,,,0.0,,,,,,,,,,True,TE,89.0,ACT,Brock Bowers,Brock,Bowers,2002-12-13,75.0,230.0,Georgia,00-0039338,4432665,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,40878.0,17693,146715,BoweBr01,24943,11604,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy",,REG,A01,Brock,BOW196560,57134,3200424f-5719-6560-aaaa-d9f4cc244721,2024.0,2024.0,LV,13.0,ACT,1.0,0.0,0.0,0.0,0.0,MIA,3.0,41.5,home,22.25,1,1,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112123204262784,0.9112123204262784,0.0063318544327332,0.2387217147101611,0.212726098463893,0.2414026418962859,0.150084397195518,0.0,0.5038475806698713,0.2387217147101611,0.346832156634871,0.2671727475809306,0.2408902299112937,0.3354467944887441,0.0,0.0069013645126646,0.7605035067292174,LV,0,29,2024.0,2024.0,1.0,13.0,Georgia,0,-0.2287861946000111,0.366148193063547,0.567942612942613,65.76814431901056,0.0755263382998171,0.4777257520337605,0.2422275866548312,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3273198126145193,REC,82.45586046197035,0.3273198126145193,0.3273198126145193,brockbowers,2026-07-14,,,,2026_01_MIA_LV,2026-09-13 20:25:00+00:00,0.3854219631897244,0.2014043791852323,0.2387217147101611,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
49,2026,1,2026,1,2026_01_KC,KC,DEN,00-0039894,Xavier Worthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Xavier Worthy,WR,KC,DEN,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Xavier Worthy,Xavier,Worthy,2003-04-27,71.0,172.0,Texas,00-0039894,4683062,52e049b1-0a7a-4e7f-9866-d2848e9cc478,40877.0,17687,144718,WortXa00,24924,11624,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",,REG,A01,Xavier,WOR741496,57149,3200574f-5274-1496-c9ca-5c4709faa05b,2024.0,2024.0,KC,28.0,ACT,3.0,0.0,0.0,0.0,0.0,DEN,2.5,42.5,home,22.5,1,1,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487039085199808,0.7487039085199808,0.0360358605613908,0.1563980507005891,0.027629181274413,0.0195776153375521,0.0044460168415625,0.0008789314350405,0.0524735897896418,0.1563980507005891,0.1179436513678079,0.2117852915226383,0.3147633534735674,0.0494085771852282,0.0,0.0419913326173539,1.0,KC,0,31,2024.0,2024.0,1.0,28.0,Texas,0,0.0159409204952923,0.4317488860791273,0.5379941137294079,58.1381058014905,-0.103719515138654,0.3591370441366072,0.1342985360013223,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3263361069416345,REC,89.99999999999999,0.3263361069416345,0.3263361069416345,xavierworthy,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3137126065939869,0.0172176044845092,0.1563980507005891,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
